SESSION 2759114

(-18.2, 4.3, -4.9)

(-18.0, 4.3, -4.9)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.9, 4.3, -4.8)

(-17.2, 4.3, -4.9)

(-16.4, 4.3, -5.0)

(-15.8, 4.5, -4.6)

(-16.1, 4.5, -4.3)

(-16.4, 4.5, -4.2)

(-16.7, 4.5, -4.5)

(-16.9, 4.5, -4.9)

(-17.2, 4.4, -5.0)

(-17.5, 4.5, -4.9)

(-17.8, 4.5, -4.8)

(-18.2, 4.6, -4.7)

(-18.7, 4.6, -4.8)

(-19.2, 4.5, -5.3)

(-19.7, 4.4, -5.7)

(-20.1, 4.4, -5.8)

(-20.8, 4.4, -5.6)

(-21.4, 4.5, -5.2)

(-21.9, 4.5, -5.0)

(-22.5, 4.7, -4.9)

(-22.8, 5.0, -4.9)

(-23.3, 5.1, -4.9)

(-23.8, 5.1, -4.9)

(-24.2, 5.4, -4.8)

(-24.3, 5.9, -4.8)

(-24.4, 6.2, -4.8)

(-24.7, 6.3, -4.7)

(-25.1, 6.3, -4.7)

(-25.6, 6.3, -4.6)

(-26.0, 6.5, -4.4)

(-26.3, 7.5, -4.3)

(-26.7, 8.5, -4.2)

(-27.0, 9.2, -4.1)

(-27.2, 9.9, -4.0)

(-27.5, 10.5, -3.9)

(-27.8, 11.9, -4.0)

(-28.1, 12.9, -4.0)

(-28.4, 13.9, -4.0)

(-28.6, 14.7, -4.0)

(-28.9, 15.4, -4.0)

(-29.1, 16.0, -4.0)

(-29.4, 16.6, -4.1)

(-29.7, 17.0, -4.1)

(-30.0, 17.3, -4.1)

(-30.2, 17.5, -4.1)

(-30.5, 17.5, -4.1)

(-30.8, 17.4, -4.2)

(-31.0, 17.3, -4.2)

(-31.3, 17.0, -4.2)

(-31.6, 16.5, -4.2)

(-31.8, 16.0, -4.2)

(-32.1, 15.5, -4.2)

(-32.3, 14.8, -4.3)

(-32.6, 13.8, -4.3)

(-32.9, 12.9, -4.3)

(-33.2, 11.7, -4.3)

(-33.5, 10.4, -4.3)

(-33.5, 10.2, -4.3)

(-33.5, 10.2, -4.3)

(-33.5, 10.2, -4.3)

(-33.5, 10.2, -4.3)

(-33.5, 10.2, -4.3)

(-33.5, 10.2, -4.3)

(-33.5, 10.2, -4.4)

(-33.9, 10.1, -4.4)

(-34.2, 9.9, -4.4)

(-34.5, 9.6, -4.4)

(-34.5, 9.6, -4.4)

(-34.5, 9.6, -4.4)

(-34.3, 9.6, -4.4)

(-34.2, 9.6, -4.4)

(-34.2, 9.6, -4.4)

(-34.2, 9.6, -4.4)

(-34.0, 9.6, -4.4)

(-33.7, 9.6, -4.4)

(-33.4, 9.6, -4.3)

(-33.3, 9.6, -4.3)

(-33.2, 9.6, -4.0)

(-33.2, 9.6, -3.7)

(-33.1, 9.6, -3.5)

(-33.1, 9.6, -3.5)

(-33.1, 9.6, -3.5)

(-33.1, 9.6, -3.5)

(-33.1, 9.6, -3.5)

(-33.1, 9.6, -3.5)

(-33.1, 9.6, -3.5)

(-33.1, 9.6, -3.5)

(-33.2, 9.6, -3.5)

(-33.5, 9.6, -3.4)

(-33.7, 9.6, -3.4)

(-33.8, 9.6, -3.4)

(-33.8, 9.6, -3.4)

(-33.8, 9.6, -3.3)

(-33.8, 9.6, -3.3)

(-33.8, 9.6, -3.3)

(-33.8, 9.6, -3.3)

(-33.8, 9.6, -3.3)

(-33.8, 9.6, -3.3)

(-33.8, 9.6, -3.3)

(-33.8, 9.6, -3.3)

(-33.8, 9.6, -3.3)

(-33.8, 9.6, -3.3)

(-33.8, 9.6, -3.3)

(-33.8, 9.6, -3.3)

(-33.8, 9.6, -3.3)

(-33.8, 9.6, -3.3)

(-33.8, 9.6, -3.3)

(-33.8, 9.6, -3.3)

(-33.7, 9.6, -3.3)

(-33.4, 9.6, -3.4)

(-33.0, 9.6, -3.4)

(-32.8, 9.6, -3.5)

(-32.6, 9.6, -3.5)

(-32.6, 9.6, -3.4)

(-32.5, 9.6, -3.2)

(-32.6, 9.6, -2.9)

(-32.9, 9.6, -2.7)

(-33.1, 9.6, -2.6)

(-33.2, 9.6, -2.6)

(-33.4, 9.6, -2.9)

(-33.6, 9.6, -3.1)

(-33.6, 9.6, -3.2)

(-33.6, 9.6, -3.3)

(-33.7, 9.6, -3.2)

(-33.8, 9.6, -3.2)

(-33.8, 9.6, -3.2)

(-33.8, 9.6, -3.2)

(-33.8, 9.6, -3.2)

(-33.8, 9.6, -3.2)

(-33.8, 9.6, -3.2)

(-33.8, 9.6, -3.2)

(-33.8, 9.6, -3.2)

(-33.8, 9.6, -3.2)

(-33.8, 9.6, -3.2)

(-33.8, 9.6, -3.2)

(-33.8, 9.6, -3.2)

(-33.8, 9.6, -3.2)

(-33.7, 9.6, -3.2)

(-33.7, 9.6, -3.2)

(-33.7, 9.6, -3.2)

(-33.7, 9.6, -3.2)

(-33.7, 9.6, -3.2)

(-33.7, 9.6, -3.2)

(-33.7, 9.6, -3.2)

(-33.7, 9.6, -3.2)

(-33.7, 9.6, -3.2)

(-33.7, 9.6, -3.2)

(-33.6, 9.6, -3.2)

(-33.5, 9.6, -3.2)

(-33.5, 9.6, -3.2)

(-33.5, 9.6, -3.2)

(-33.5, 9.6, -3.2)

(-33.5, 9.6, -3.2)

(-33.5, 9.6, -3.2)

(-33.5, 9.6, -3.2)

(-33.5, 9.6, -3.2)

(-33.5, 9.6, -3.2)

(-33.5, 9.6, -3.2)

(-33.5, 9.6, -3.2)

(-33.5, 9.6, -3.2)

(-33.5, 9.6, -3.2)

(-33.5, 9.6, -3.2)

(-33.4, 9.6, -3.2)

(-33.4, 9.6, -3.2)

(-33.4, 9.6, -3.2)

(-33.4, 9.6, -3.2)

(-33.4, 9.6, -3.2)

(-33.3, 9.6, -3.3)

(-33.3, 9.6, -3.3)

(-33.3, 9.6, -3.3)

(-33.2, 9.6, -3.3)

(-33.2, 9.6, -3.3)

(-33.2, 9.6, -3.3)

(-33.2, 9.6, -3.3)

(-33.2, 9.6, -3.3)

(-33.2, 9.6, -3.3)

(-33.2, 9.6, -3.3)

(-33.1, 9.6, -3.2)

(-33.1, 9.6, -3.2)

(-33.1, 9.6, -3.2)

(-33.1, 9.6, -3.2)

(-33.1, 9.6, -3.2)

(-33.1, 9.6, -3.1)

(-33.1, 9.6, -3.0)

(-33.0, 9.6, -2.8)

(-33.0, 9.6, -2.5)

(-32.9, 9.6, -2.3)

(-32.9, 9.6, -2.2)

(-32.9, 9.6, -2.2)

(-32.9, 9.6, -2.2)

(-32.9, 9.6, -2.2)

(-32.9, 9.6, -2.2)

(-32.9, 9.6, -2.2)

(-32.9, 9.6, -2.2)

(-32.9, 9.6, -2.2)

(-32.9, 9.6, -2.2)

(-32.9, 9.6, -2.2)

(-32.9, 9.6, -2.2)

(-32.9, 9.6, -2.3)

(-32.9, 9.6, -2.3)

(-32.9, 9.6, -2.3)

(-32.9, 9.6, -2.3)

(-32.9, 9.6, -2.3)

(-32.9, 9.6, -2.3)

(-32.9, 9.6, -2.3)

(-32.9, 9.6, -2.3)

(-32.9, 9.6, -2.3)

(-32.9, 9.6, -2.3)

(-32.9, 9.6, -2.3)

(-32.9, 9.6, -2.4)

(-33.0, 9.6, -2.7)

(-33.1, 9.6, -2.9)

(-33.2, 9.6, -3.0)

(-33.2, 9.6, -3.0)

(-33.2, 9.6, -3.0)

(-33.2, 9.6, -3.0)

(-33.2, 9.6, -3.0)

(-33.2, 9.6, -3.0)

(-33.2, 9.6, -3.0)

(-33.0, 9.6, -3.1)

(-32.8, 9.6, -3.1)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.2)

(-32.6, 9.6, -3.4)

(-32.6, 9.6, -3.4)

(-32.6, 9.6, -3.4)

(-32.6, 9.6, -3.4)

(-32.6, 9.6, -3.4)

(-32.6, 9.6, -3.4)

(-32.6, 9.6, -3.4)

(-32.6, 9.6, -3.4)

(-32.6, 9.6, -3.4)

(-32.6, 9.6, -3.4)

